"","Year","Vessel.Type"
"5549",1999,"MERCHANT"
"5550",1999,"MERCHANT"
"5551",1999,"Other"
"5552",1999,"Other"
"5553",1999,"Other"
"5554",1999,"Other"
"5555",1999,"Other"
"5556",1999,"Other"
"5557",1999,"Other"
"5558",1999,"Other"
"5559",1999,"Other"
"5560",1998,"Other"
"5561",1998,"FISHING"
"5562",1998,"Other"
"5563",1998,"Other"
"5564",1998,"Other"
"5565",1998,"Other"
"5566",1998,"TANKER"
"5567",1998,"Other"
"5568",1998,"Other"
"5569",1998,"Other"
"5570",1997,"Other"
"5571",1997,"TANKER"
"5572",1997,"Other"
"5573",1997,"Other"
"5574",1997,"TANKER"
"5575",1997,"MERCHANT"
"5576",1997,"MERCHANT"
"5577",1997,"MERCHANT"
"5578",1997,"MERCHANT"
"5579",1996,"MERCHANT"
"5580",1996,"MERCHANT"
"5581",1996,"MERCHANT"
"5582",1996,"MERCHANT"
"5583",1996,"MERCHANT"
"5584",1996,"TANKER"
"5585",1996,"MERCHANT"
"5586",1995,"MERCHANT"
"5587",1995,"Other"
"5588",1995,"Other"
"5589",1995,"Other"
"5590",1995,"Other"
"5591",1995,"SS/USS"
"5592",1995,"Other"
"5593",1995,"Other"
"5594",1995,"Other"
"5595",1995,"Other"
"5596",1995,"Other"
"5597",1995,"FISHING"
"5598",1995,"SS/USS"
"5599",1995,"MERCHANT"
"5600",1995,"MERCHANT"
"5601",1995,"MERCHANT"
"5602",1995,"MERCHANT"
"5603",1994,"Other"
"5604",1994,"BULK CARRIER"
"5605",1994,"Other"
"5606",1994,"Other"
"5607",1994,"SS/USS"
"5608",1994,"Other"
"5609",1994,"MERCHANT"
"5610",1994,"Other"
"5611",1994,"Other"
"5612",1994,"MERCHANT"
"5613",1994,"MERCHANT"
"5614",1994,"MERCHANT"
"5615",1994,"MERCHANT"
"5616",1994,"MERCHANT"
"5617",1994,"Other"
"5618",1994,"MERCHANT"
"5619",1994,"MERCHANT"
"5620",1994,"MERCHANT"
"5621",1994,"MERCHANT"
"5622",1994,"Other"
"5623",1994,"TANKER"
"5624",1993,"Other"
"5625",1993,"Other"
"5626",1993,"MERCHANT"
"5627",1993,"MERCHANT"
"5628",1993,"Other"
"5629",1993,"MERCHANT"
"5630",1993,"MERCHANT"
"5631",1993,"Other"
"5632",1993,"FISHING"
"5633",1993,"Other"
"5634",1992,"Other"
"5635",1992,"Other"
"5636",1992,"MERCHANT"
"5637",1992,"Other"
"5638",1992,"Other"
"5639",1992,"MERCHANT"
"5640",1992,"MERCHANT"
"5641",1992,"MERCHANT"
"5642",1992,"MERCHANT"
"5643",1992,"MERCHANT"
"5644",1991,"MERCHANT"
"5645",1991,"MERCHANT"
"5646",1991,"Other"
"5647",1991,"MERCHANT"
"5648",1991,"MERCHANT"
"5649",1991,"Other"
"5650",1991,"Other"
"5651",1991,"Other"
"5652",1991,"Other"
"5653",1991,"Other"
"5654",1990,"Other"
"5655",1990,"MERCHANT"
"5656",1990,"SS/USS"
"5657",1990,"SS/USS"
"5658",1990,"MERCHANT"
"5659",1990,"Other"
"5660",1990,"Other"
"5661",1989,"Other"
"5662",1988,"Other"
"5663",1988,"Other"
"5664",1988,"Other"
"5665",1988,"Other"
"5666",1988,"Other"
"5667",1988,"Other"
"5668",1988,"Other"
"5669",1988,"Other"
"5670",1987,"Other"
"5671",1987,"TANKER"
"5672",1987,"MERCHANT"
"5673",1987,"Other"
"5674",1987,"Other"
"5675",1987,"Other"
"5676",1987,"MERCHANT"
"5677",1987,"MERCHANT"
"5678",1987,"SS/USS"
"5679",1987,"MERCHANT"
"5680",1986,"Other"
"5681",1986,"SS/USS"
"5682",1985,"Other"
"5683",1985,"Other"
"5684",1985,"MERCHANT"
"5685",1985,"SS/USS"
"5686",2013,"BULK CARRIER"
"5687",2013,"BULK CARRIER"
"5688",2013,"BULK CARRIER"
"5689",2013,"BULK CARRIER"
"5690",2013,"BULK CARRIER"
"5691",2013,"BULK CARRIER"
"5692",2013,"BULK CARRIER"
"5693",2013,"TANKER"
"5694",2013,"TANKER"
"5695",2013,"BULK CARRIER"
"5696",2013,"BULK CARRIER"
"5697",2013,"BULK CARRIER"
"5698",2013,"SS/USS"
"5699",2013,"BULK CARRIER"
"5700",2013,"BULK CARRIER"
"5701",2013,"BULK CARRIER"
"5702",2013,"BULK CARRIER"
"5703",2013,"BULK CARRIER"
"5704",2013,"BULK CARRIER"
"5705",2013,"BULK CARRIER"
"5706",2013,"BULK CARRIER"
"5707",2013,"TANKER"
"5708",2013,"BULK CARRIER"
"5709",2013,"TANKER"
"5710",2013,"BULK CARRIER"
"5711",2013,"TANKER"
"5712",2013,"BULK CARRIER"
"5713",2013,"TANKER"
"5714",2012,"BULK CARRIER"
"5715",2012,"BULK CARRIER"
"5716",2012,"BULK CARRIER"
"5717",2012,"BULK CARRIER"
"5718",2012,"BULK CARRIER"
"5719",2012,"TANKER"
"5720",2012,"BULK CARRIER"
"5721",2012,"CARGO"
"5722",2012,"BULK CARRIER"
"5723",2012,"BULK CARRIER"
"5724",2012,"BULK CARRIER"
"5725",2012,"BULK CARRIER"
"5726",2012,"BULK CARRIER"
"5727",2012,"BULK CARRIER"
"5728",2012,"BULK CARRIER"
"5729",2012,"TANKER"
"5730",2012,"BULK CARRIER"
"5731",2012,"BULK CARRIER"
"5732",2012,"BULK CARRIER"
"5733",2012,"BULK CARRIER"
"5734",2012,"MERCHANT"
"5735",2012,"CARGO"
"5736",2012,"TANKER"
"5737",2012,"BULK CARRIER"
"5738",2012,"BULK CARRIER"
"5739",2012,"TANKER"
"5740",2012,"BULK CARRIER"
"5741",2011,"BULK CARRIER"
"5742",2011,"BULK CARRIER"
"5743",2011,"BULK CARRIER"
"5744",2011,"Other"
"5745",2011,"TANKER"
"5746",2011,"BULK CARRIER"
"5747",2011,"Other"
"5748",2011,"TANKER"
"5749",2011,"BULK CARRIER"
"5750",2011,"BULK CARRIER"
"5751",2011,"BULK CARRIER"
"5752",2011,"BULK CARRIER"
"5753",2011,"BULK CARRIER"
"5754",2011,"BULK CARRIER"
"5755",2011,"CARGO"
"5756",2011,"BULK CARRIER"
"5757",2010,"BULK CARRIER"
"5758",2010,"BULK CARRIER"
"5759",2010,"MERCHANT"
"5760",2010,"TANKER"
"5761",2010,"BULK CARRIER"
"5762",2010,"TANKER"
"5763",2010,"CARGO"
"5764",2010,"TANKER"
"5765",2009,"TANKER"
"5766",2009,"BULK CARRIER"
"5767",2009,"BULK CARRIER"
"5768",2009,"CONTAINER SHIP"
"5769",2009,"CONTAINER SHIP"
"5770",2009,"CONTAINER SHIP"
"5771",2008,"BULK CARRIER"
"5772",2008,"BULK CARRIER"
"5773",2008,"TANKER"
"5774",2008,"TANKER"
"5775",2008,"TANKER"
"5776",2008,"CONTAINER SHIP"
"5777",2008,"CARGO"
"5778",2007,"BULK CARRIER"
"5779",2007,"Other"
"5780",2007,"MERCHANT"
"5781",2007,"MERCHANT"
"5782",2007,"MERCHANT"
"5783",2007,"MERCHANT"
"5784",2007,"MERCHANT"
"5785",2007,"Other"
"5786",2007,"MERCHANT"
"5787",2007,"MERCHANT"
"5788",2007,"MERCHANT"
"5789",2007,"MERCHANT"
"5790",2006,"MERCHANT"
"5791",2006,"MERCHANT"
"5792",2006,"MERCHANT"
"5793",2006,"MERCHANT"
"5794",2006,"MERCHANT"
"5795",2006,"MERCHANT"
"5796",2006,"Other"
"5797",2006,"MERCHANT"
"5798",2006,"MERCHANT"
"5799",2006,"MERCHANT"
"5800",2006,"MERCHANT"
"5801",2006,"MERCHANT"
"5802",2005,"MERCHANT"
"5803",2005,"MERCHANT"
"5804",2005,"MERCHANT"
"5805",2005,"MERCHANT"
"5806",2005,"MERCHANT"
"5807",2005,"MERCHANT"
"5808",2005,"MERCHANT"
"5809",2005,"MERCHANT"
"5810",2005,"MERCHANT"
"5811",2005,"MERCHANT"
"5812",2005,"MERCHANT"
"5813",2005,"Other"
"5814",2005,"MERCHANT"
"5815",2005,"MERCHANT"
"5816",2005,"MERCHANT"
"5817",2005,"MERCHANT"
"5818",2005,"MERCHANT"
"5819",2005,"MERCHANT"
"5820",2005,"MERCHANT"
"5821",2005,"MERCHANT"
"5822",2005,"MERCHANT"
"5823",2005,"MERCHANT"
"5824",2005,"Other"
"5825",2005,"Other"
"5826",2005,"MERCHANT"
"5827",2005,"MERCHANT"
"5828",2005,"MERCHANT"
"5829",2005,"MERCHANT"
"5830",2005,"Other"
"5831",2005,"MERCHANT"
"5832",2005,"Other"
"5833",2005,"MERCHANT"
"5834",2005,"MERCHANT"
"5835",2005,"MERCHANT"
"5836",2005,"MERCHANT"
"5837",2005,"MERCHANT"
"5838",2005,"FISHING"
"5839",2005,"MERCHANT"
"5840",2005,"MERCHANT"
"5841",2005,"MERCHANT"
"5842",2005,"MERCHANT"
"5843",2005,"MERCHANT"
"5844",2005,"MERCHANT"
"5845",2005,"MERCHANT"
"5846",2005,"MERCHANT"
"5847",2005,"MERCHANT"
"5848",2005,"MERCHANT"
"5849",2004,"MERCHANT"
"5850",2004,"MERCHANT"
"5851",2004,"MERCHANT"
"5852",2004,"MERCHANT"
"5853",2004,"MERCHANT"
"5854",2004,"Other"
"5855",2004,"MERCHANT"
"5856",2004,"MERCHANT"
"5857",2004,"MERCHANT"
"5858",2004,"MERCHANT"
"5859",2004,"MERCHANT"
"5860",2004,"MERCHANT"
"5861",2004,"MERCHANT"
"5862",2004,"MERCHANT"
"5863",2004,"MERCHANT"
"5864",2004,"MERCHANT"
"5865",2004,"MERCHANT"
"5866",2004,"MERCHANT"
"5867",2004,"MERCHANT"
"5868",2004,"MERCHANT"
"5869",2004,"MERCHANT"
"5870",2004,"MERCHANT"
"5871",2004,"MERCHANT"
"5872",2004,"MERCHANT"
"5873",2004,"MERCHANT"
"5874",2004,"MERCHANT"
"5875",2004,"MERCHANT"
"5876",2004,"MERCHANT"
"5877",2004,"MERCHANT"
"5878",2004,"MERCHANT"
"5879",2004,"MERCHANT"
"5880",2004,"MERCHANT"
"5881",2004,"MERCHANT"
"5882",2004,"MERCHANT"
"5883",2004,"MERCHANT"
"5884",2004,"MERCHANT"
"5885",2004,"Other"
"5886",2004,"MERCHANT"
"5887",2004,"MERCHANT"
"5888",2004,"Other"
"5889",2004,"MERCHANT"
"5890",2004,"MERCHANT"
"5891",2004,"MERCHANT"
"5892",2004,"MERCHANT"
"5893",2004,"MERCHANT"
"5894",2004,"MERCHANT"
"5895",2004,"MERCHANT"
"5896",2003,"MERCHANT"
"5897",2003,"MERCHANT"
"5898",2003,"MERCHANT"
"5899",2003,"MERCHANT"
"5900",2003,"Other"
"5901",2003,"MERCHANT"
"5902",2003,"MERCHANT"
"5903",2003,"MERCHANT"
"5904",2003,"MERCHANT"
"5905",2003,"MERCHANT"
"5906",2003,"MERCHANT"
"5907",2003,"MERCHANT"
"5908",2003,"MERCHANT"
"5909",2003,"Other"
"5910",2003,"MERCHANT"
"5911",2003,"MERCHANT"
"5912",2003,"MERCHANT"
"5913",2003,"MERCHANT"
"5914",2003,"MERCHANT"
"5915",2003,"MERCHANT"
"5916",2003,"MERCHANT"
"5917",2003,"MERCHANT"
"5918",2003,"MERCHANT"
"5919",2003,"MERCHANT"
"5920",2003,"MERCHANT"
"5921",2003,"MERCHANT"
"5922",2003,"MERCHANT"
"5923",2003,"MERCHANT"
"5924",2003,"MERCHANT"
"5925",2003,"MERCHANT"
"5926",2003,"MERCHANT"
"5927",2003,"MERCHANT"
"5928",2003,"MERCHANT"
"5929",2002,"MERCHANT"
"5930",2002,"MERCHANT"
"5931",2002,"BARGE"
"5932",2002,"MERCHANT"
"5933",2002,"MERCHANT"
"5934",2002,"MERCHANT"
"5935",2002,"MERCHANT"
"5936",2002,"MERCHANT"
"5937",2002,"MERCHANT"
"5938",2002,"MERCHANT"
"5939",2002,"MERCHANT"
"5940",2002,"MERCHANT"
"5941",2002,"FISHING"
"5942",2002,"MERCHANT"
"5943",2002,"MERCHANT"
"5944",2002,"MERCHANT"
"5945",2002,"MERCHANT"
"5946",2002,"MERCHANT"
"5947",2002,"Other"
"5948",2002,"MERCHANT"
"5949",2002,"MERCHANT"
"5950",2002,"MERCHANT"
"5951",2002,"MERCHANT"
"5952",2002,"MERCHANT"
"5953",2002,"MERCHANT"
"5954",2002,"MERCHANT"
"5955",2002,"MERCHANT"
"5956",2002,"MERCHANT"
"5957",2002,"MERCHANT"
"5958",2002,"MERCHANT"
"5959",2002,"MERCHANT"
"5960",2002,"MERCHANT"
"5961",2002,"MERCHANT"
"5962",2002,"MERCHANT"
"5963",2002,"MERCHANT"
"5964",2002,"MERCHANT"
"5965",2002,"MERCHANT"
"5966",2002,"MERCHANT"
"5967",2002,"MERCHANT"
"5968",2002,"MERCHANT"
"5969",2002,"MERCHANT"
"5970",2002,"MERCHANT"
"5971",2002,"MERCHANT"
"5972",2002,"MERCHANT"
"5973",2002,"MERCHANT"
"5974",2002,"MERCHANT"
"5975",2002,"MERCHANT"
"5976",2002,"MERCHANT"
"5977",2002,"MERCHANT"
"5978",2002,"MERCHANT"
"5979",2002,"MERCHANT"
"5980",2002,"MERCHANT"
"5981",2002,"MERCHANT"
"5982",2002,"MERCHANT"
"5983",2002,"MERCHANT"
"5984",2002,"MERCHANT"
"5985",2002,"MERCHANT"
"5986",2002,"MERCHANT"
"5987",2002,"MERCHANT"
"5988",2002,"MERCHANT"
"5989",2002,"MERCHANT"
"5990",2002,"MERCHANT"
"5991",2002,"MERCHANT"
"5992",2001,"MERCHANT"
"5993",2001,"MERCHANT"
"5994",2001,"MERCHANT"
"5995",2001,"MERCHANT"
"5996",2001,"MERCHANT"
"5997",2001,"MERCHANT"
"5998",2001,"MERCHANT"
"5999",2001,"MERCHANT"
"6000",2001,"MERCHANT"
"6001",2001,"MERCHANT"
"6002",2001,"MERCHANT"
"6003",2001,"MERCHANT"
"6004",2001,"MERCHANT"
"6005",2001,"MERCHANT"
"6006",2001,"MERCHANT"
"6007",2001,"MERCHANT"
"6008",2001,"Other"
"6009",2001,"MERCHANT"
"6010",2001,"MERCHANT"
"6011",2001,"MERCHANT"
"6012",2001,"MERCHANT"
"6013",2001,"MERCHANT"
"6014",2001,"MERCHANT"
"6015",2000,"MERCHANT"
"6016",2000,"MERCHANT"
"6017",2000,"MERCHANT"
"6018",2000,"MERCHANT"
"6019",2000,"MERCHANT"
"6020",2000,"MERCHANT"
"6021",2000,"MERCHANT"
"6022",2000,"MERCHANT"
"6023",2000,"MERCHANT"
"6024",2000,"MERCHANT"
"6025",2000,"MERCHANT"
"6026",2000,"MERCHANT"
"6027",2000,"MERCHANT"
"6028",2000,"MERCHANT"
"6029",2000,"MERCHANT"
"6030",2000,"MERCHANT"
"6031",2000,"MERCHANT"
"6032",2000,"MERCHANT"
"6033",2000,"Other"
"6034",2000,"MERCHANT"
"6035",2000,"MERCHANT"
"6036",2000,"MERCHANT"
"6037",2000,"MERCHANT"
"6038",2000,"MERCHANT"
"6039",2000,"MERCHANT"
"6040",2000,"MERCHANT"
"6041",2000,"MERCHANT"
"6042",2000,"MERCHANT"
"6043",2000,"MERCHANT"
"6044",2000,"MERCHANT"
"6045",2000,"MERCHANT"
"6046",2000,"MERCHANT"
"6047",2000,"MERCHANT"
"6048",2000,"MERCHANT"
"6049",2000,"MERCHANT"
"6050",2000,"MERCHANT"
"6051",2000,"MERCHANT"
"6052",2000,"Other"
"6053",2000,"MERCHANT"
"6054",2000,"MERCHANT"
"6055",2000,"MERCHANT"
"6056",2000,"MERCHANT"
"6057",2000,"Other"
"6058",1999,"MERCHANT"
"6059",1999,"MERCHANT"
"6060",1999,"MERCHANT"
"6061",1999,"MERCHANT"
"6062",1999,"MERCHANT"
"6063",1999,"MERCHANT"
"6064",1999,"Other"
"6065",1998,"Other"
"6066",1998,"Other"
"6067",1998,"MERCHANT"
"6068",1995,"Other"
"6069",1995,"Other"
"6070",1995,"Other"
"6071",1995,"Other"
"6072",1995,"MERCHANT"
"6073",1994,"Other"
"6074",1994,"Other"
"6075",1994,"MERCHANT"
"6076",1994,"MERCHANT"
"6077",1993,"SS/USS"
"6078",1993,"Other"
"6079",1992,"MERCHANT"
"6080",1992,"TRAWLER"
"6081",1987,"TRAWLER"
"6082",2009,"CARGO"
"6083",2009,"BULK CARRIER"
"6084",2008,"CARGO"
"6085",2008,"Other"
"6086",2008,"YACHT"
"6087",2008,"BULK CARRIER"
"6088",2008,"YACHT"
"6089",2007,"MERCHANT"
"6090",2007,"SS/USS"
"6091",2005,"MERCHANT"
"6092",2004,"MERCHANT"
"6093",2004,"MERCHANT"
"6094",2003,"MERCHANT"
"6095",2003,"MERCHANT"
"6096",2003,"MERCHANT"
"6097",2002,"MERCHANT"
"6098",2002,"MERCHANT"
"6099",2001,"Other"
"6100",2001,"MERCHANT"
"6101",2001,"MERCHANT"
"6102",2000,"Other"
"6103",2000,"MERCHANT"
"6104",1998,"Other"
"6105",1998,"Other"
"6106",1993,"MERCHANT"
"6107",1993,"MERCHANT"
"6108",1992,"Other"
"6109",1986,"SS/USS"
"6110",2013,"TANKER"
"6111",2005,"FISHING"
"6112",2004,"MERCHANT"
"6113",2004,"YACHT"
"6114",2004,"MERCHANT"
"6115",2004,"MERCHANT"
"6116",2003,"MERCHANT"
"6117",2003,"YACHT"
"6118",2003,"FISHING"
"6119",2000,"Other"
"6120",1995,"FISHING"
"6121",2010,"CARGO"
"6122",2008,"FISHING"
"6123",2000,"MERCHANT"
"6124",2007,"FISHING"
"6125",2007,"FISHING"
"6126",2006,"YACHT"
"6127",2004,"MERCHANT"
"6128",2002,"YACHT"
"6129",2002,"YACHT"
"6130",2002,"MERCHANT"
"6131",2001,"Other"
"6132",2000,"FISHING"
"6133",2000,"Other"
"6134",2000,"Other"
"6135",2000,"Other"
"6136",2000,"Other"
"6137",1999,"MERCHANT"
"6138",2003,"MERCHANT"
"6139",2002,"MERCHANT"
"6140",2000,"MERCHANT"
"6141",2013,"CONTAINER SHIP"
"6142",2013,"CONTAINER SHIP"
"6143",2013,"CONTAINER SHIP"
"6144",2013,"CARGO"
"6145",2012,"CONTAINER SHIP"
"6146",2012,"CONTAINER SHIP"
"6147",2011,"CONTAINER SHIP"
"6148",2011,"MERCHANT"
"6149",2010,"CONTAINER SHIP"
"6150",2010,"TANKER"
"6151",2010,"TANKER"
"6152",2009,"CONTAINER SHIP"
"6153",2009,"CONTAINER SHIP"
"6154",2009,"YACHT"
"6155",2008,"BULK CARRIER"
"6156",2008,"BULK CARRIER"
"6157",2008,"CONTAINER SHIP"
"6158",2008,"TANKER"
"6159",2008,"CARGO"
"6160",2008,"SS/USS"
"6161",2008,"TANKER"
"6162",2007,"CONTAINER SHIP"
"6163",2007,"CONTAINER SHIP"
"6164",2007,"CONTAINER SHIP"
"6165",2007,"CONTAINER SHIP"
"6166",2007,"Other"
"6167",2007,"MERCHANT"
"6168",2006,"MERCHANT"
"6169",2006,"FISHING"
"6170",2005,"MERCHANT"
"6171",2003,"MERCHANT"
"6172",2003,"MERCHANT"
"6173",2003,"MERCHANT"
"6174",2003,"MERCHANT"
"6175",2003,"MERCHANT"
"6176",2003,"MERCHANT"
"6177",2003,"MERCHANT"
"6178",2003,"MERCHANT"
"6179",2003,"MERCHANT"
"6180",2002,"MERCHANT"
"6181",2002,"MERCHANT"
"6182",2002,"MERCHANT"
"6183",2002,"MERCHANT"
"6184",2002,"MERCHANT"
"6185",2001,"MERCHANT"
"6186",2001,"MERCHANT"
"6187",2001,"MERCHANT"
"6188",2000,"MERCHANT"
"6189",2000,"MERCHANT"
"6190",2000,"MERCHANT"
"6191",1999,"MERCHANT"
"6192",1999,"MERCHANT"
"6193",1997,"SS/USS"
"6194",1997,"CONTAINER SHIP"
"6195",1997,"MERCHANT"
"6196",1997,"MERCHANT"
"6197",1997,"MERCHANT"
"6198",1996,"Other"
"6199",1996,"Other"
"6200",1996,"Other"
"6201",1995,"MERCHANT"
"6202",1995,"MERCHANT"
"6203",1995,"MERCHANT"
"6204",1995,"MERCHANT"
"6205",1995,"Other"
"6206",1994,"Other"
"6207",1994,"Other"
"6208",1994,"Other"
"6209",1994,"MERCHANT"
"6210",1994,"MERCHANT"
"6211",1994,"MERCHANT"
"6212",1994,"MERCHANT"
"6213",1994,"MERCHANT"
"6214",1993,"MERCHANT"
"6215",1993,"Other"
"6216",1993,"MERCHANT"
"6217",1993,"MERCHANT"
"6218",1993,"FISHING"
"6219",1993,"Other"
"6220",1993,"SS/USS"
"6221",1993,"MERCHANT"
"6222",1993,"Other"
"6223",1993,"MERCHANT"
"6224",1993,"Other"
"6225",1992,"Other"
"6226",1992,"MERCHANT"
"6227",1992,"Other"
"6228",1991,"Other"
"6229",1988,"Other"
"6230",1986,"SS/USS"
"6231",2012,"Other"
"6232",2011,"BULK CARRIER"
"6233",2009,"Other"
"6234",2008,"CARGO"
"6235",2008,"FISHING"
"6236",2008,"SS/USS"
"6237",2007,"Other"
"6238",2007,"Other"
"6239",2007,"Other"
"6240",2006,"MERCHANT"
"6241",2006,"MERCHANT"
"6242",2006,"FISHING"
"6243",2006,"FISHING"
"6244",2005,"MERCHANT"
"6245",2004,"MERCHANT"
"6246",2004,"Other"
"6247",2004,"Other"
"6248",2004,"MERCHANT"
"6249",2004,"FISHING"
"6250",2003,"MERCHANT"
"6251",2003,"MERCHANT"
"6252",2002,"FISHING"
"6253",2002,"FISHING"
"6254",2002,"FISHING"
"6255",2002,"Other"
"6256",2002,"MERCHANT"
"6257",2002,"MERCHANT"
"6258",2002,"MERCHANT"
"6259",2002,"MERCHANT"
"6260",2001,"MERCHANT"
"6261",2001,"Other"
"6262",2001,"MERCHANT"
"6263",2001,"MERCHANT"
"6264",2000,"Other"
"6265",2000,"MERCHANT"
"6266",2000,"Other"
"6267",2000,"Other"
"6268",2000,"Other"
"6269",2000,"MERCHANT"
"6270",2000,"MERCHANT"
"6271",1999,"FISHING"
"6272",1999,"Other"
"6273",1998,"Other"
"6274",1998,"FISHING"
"6275",1998,"FISHING"
"6276",1997,"Other"
"6277",1997,"MERCHANT"
"6278",1997,"MERCHANT"
"6279",1996,"MERCHANT"
"6280",1996,"MERCHANT"
"6281",1996,"Other"
"6282",1995,"FISHING"
"6283",1993,"Other"
"6284",1993,"Other"
"6285",1993,"FISHING"
"6286",1990,"FISHING"
"6287",1989,"MERCHANT"
"6288",1988,"Other"
"6289",1986,"YACHT"
"6290",1986,"Other"
"6291",1978,"MERCHANT"
"6292",1978,"Other"
"6293",2013,"TANKER"
"6294",2013,"BULK CARRIER"
"6295",2013,"TANKER"
"6296",2013,"TANKER"
"6297",2013,"Other"
"6298",2013,"Other"
"6299",2013,"Other"
"6300",2013,"BULK CARRIER"
"6301",2013,"BULK CARRIER"
"6302",2013,"CARGO"
"6303",2013,"CONTAINER SHIP"
"6304",2012,"BARGE"
"6305",2012,"TANKER"
"6306",2012,"BULK CARRIER"
"6307",2012,"CONTAINER SHIP"
"6308",2012,"CONTAINER SHIP"
"6309",2011,"TANKER"
"6310",2011,"BULK CARRIER"
"6311",2011,"CONTAINER SHIP"
"6312",2011,"BULK CARRIER"
"6313",2011,"CONTAINER SHIP"
"6314",2011,"CONTAINER SHIP"
"6315",2011,"BULK CARRIER"
"6316",2011,"TANKER"
"6317",2011,"Other"
"6318",2011,"CARGO"
"6319",2011,"BULK CARRIER"
"6320",2011,"TANKER"
"6321",2010,"BULK CARRIER"
"6322",2010,"CONTAINER SHIP"
"6323",2010,"CONTAINER SHIP"
"6324",2010,"CONTAINER SHIP"
"6325",2010,"BULK CARRIER"
"6326",2010,"CARGO"
"6327",2010,"Other"
"6328",2010,"CONTAINER SHIP"
"6329",2010,"BARGE"
"6330",2010,"TANKER"
"6331",2010,"Other"
"6332",2010,"TANKER"
"6333",2010,"BULK CARRIER"
"6334",2010,"Other"
"6335",2010,"CONTAINER SHIP"
"6336",2009,"TANKER"
"6337",2009,"CONTAINER SHIP"
"6338",2009,"CONTAINER SHIP"
"6339",2009,"Other"
"6340",2009,"BULK CARRIER"
"6341",2009,"CONTAINER SHIP"
"6342",2009,"BULK CARRIER"
"6343",2009,"TANKER"
"6344",2009,"TANKER"
"6345",2008,"SS/USS"
"6346",2008,"Other"
"6347",2008,"CARGO"
"6348",2008,"CONTAINER SHIP"
"6349",2008,"CONTAINER SHIP"
"6350",2008,"CONTAINER SHIP"
"6351",2008,"TANKER"
"6352",2008,"BULK CARRIER"
"6353",2008,"TANKER"
"6354",2008,"CONTAINER SHIP"
"6355",2008,"Other"
"6356",2008,"CARGO"
"6357",2008,"CONTAINER SHIP"
"6358",2008,"TANKER"
"6359",2008,"CONTAINER SHIP"
"6360",2007,"CARGO"
"6361",2007,"CARGO"
"6362",2007,"TANKER"
"6363",2007,"MERCHANT"
"6364",2007,"MERCHANT"
"6365",2007,"MERCHANT"
"6366",2007,"MERCHANT"
"6367",2007,"FISHING"
"6368",2007,"FISHING"
"6369",2007,"MERCHANT"
"6370",2007,"MERCHANT"
"6371",2006,"FISHING"
"6372",2006,"FISHING"
"6373",2006,"MERCHANT"
"6374",2006,"FISHING"
"6375",2006,"MERCHANT"
"6376",2006,"MERCHANT"
"6377",2006,"FISHING"
"6378",2006,"MERCHANT"
"6379",2006,"YACHT"
"6380",2006,"YACHT"
"6381",2005,"MERCHANT"
"6382",2005,"MERCHANT"
"6383",2005,"MERCHANT"
"6384",2005,"MERCHANT"
"6385",2005,"MERCHANT"
"6386",2005,"MERCHANT"
"6387",2005,"MERCHANT"
"6388",2005,"MERCHANT"
"6389",2005,"MERCHANT"
"6390",2005,"MERCHANT"
"6391",2005,"MERCHANT"
"6392",2005,"MERCHANT"
"6393",2005,"MERCHANT"
"6394",2005,"MERCHANT"
"6395",2005,"MERCHANT"
"6396",2005,"MERCHANT"
"6397",2005,"MERCHANT"
"6398",2005,"MERCHANT"
"6399",2004,"MERCHANT"
"6400",2004,"MERCHANT"
"6401",2004,"MERCHANT"
"6402",2004,"MERCHANT"
"6403",2004,"MERCHANT"
"6404",2004,"FISHING"
"6405",2004,"MERCHANT"
"6406",2004,"MERCHANT"
"6407",2004,"Other"
"6408",2004,"MERCHANT"
"6409",2004,"YACHT"
"6410",2004,"MERCHANT"
"6411",2004,"FISHING"
"6412",2003,"MERCHANT"
"6413",2003,"MERCHANT"
"6414",2003,"MERCHANT"
"6415",2003,"MERCHANT"
"6416",2003,"MERCHANT"
"6417",2003,"MERCHANT"
"6418",2003,"MERCHANT"
"6419",2003,"MERCHANT"
"6420",2003,"MERCHANT"
"6421",2003,"MERCHANT"
"6422",2003,"MERCHANT"
"6423",2003,"MERCHANT"
"6424",2003,"MERCHANT"
"6425",2003,"MERCHANT"
"6426",2003,"MERCHANT"
"6427",2003,"MERCHANT"
"6428",2003,"MERCHANT"
"6429",2003,"MERCHANT"
"6430",2002,"MERCHANT"
"6431",2002,"MERCHANT"
"6432",2002,"MERCHANT"
"6433",2002,"MERCHANT"
"6434",2002,"MERCHANT"
"6435",2002,"MERCHANT"
"6436",2002,"MERCHANT"
"6437",2002,"MERCHANT"
"6438",2002,"MERCHANT"
"6439",2002,"MERCHANT"
"6440",2002,"MERCHANT"
"6441",2002,"MERCHANT"
"6442",2002,"MERCHANT"
"6443",2002,"MERCHANT"
"6444",2002,"MERCHANT"
"6445",2001,"MERCHANT"
"6446",2001,"MERCHANT"
"6447",2001,"MERCHANT"
"6448",2001,"MERCHANT"
"6449",2001,"MERCHANT"
"6450",2001,"MERCHANT"
"6451",2001,"Other"
"6452",2001,"MERCHANT"
"6453",2001,"MERCHANT"
"6454",2001,"MERCHANT"
"6455",2001,"FISHING"
"6456",2001,"MERCHANT"
"6457",2001,"MERCHANT"
"6458",2001,"MERCHANT"
